"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Cote d'Ivoire","CIV","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","","","661","140","47","","","","","","","98","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186084319","197108462","70492080","176346416","96850645","165475569","241143808","187852042","126579773","137431681","78786305","141805000","56250897","56851004","58387740","110019023","86358481","",
"Cote d'Ivoire","CIV","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)","TX.VAL.MRCH.WR.ZS","1.11547200991531","0.872093023255814","6","3.27719617660446","4.06815020862309","5.60782837786978","5.55555555555556","6.24591236102027","5.10594842992086","4.72223544532775","5.05620565742191","5.27380401140545","7.4222668004012","9.33689826333445","11.2525860614617","15.1072290995269","9.47316721783832","8.81736108336995","7.83667874091457","10.4191993654242","12.1884280452011","15.0833629257472","17.7080413327791","18.388033210194","13.9100499344208","14.2305876132789","14.8268641883024","17.7048438636582","20.6477534110823","21.0090706599704","33.2258514557745","31.9727710570865","32.7446004337202","25.7918691264156","25.8678226182861","22.1273735355483","19.5629673861621","27.8043482968245","27.7694114638062","25.4793237298226","31.5889861296072","30.4456131018001","30.304726297215","24.3548933677425","26.9818330413999","29.5752919007365","29.9948941173731","31.0705994260685","30.8557278000638","29.5827805499528","30.7377041886998","29.5954697035509","33.7664060084145","43.5572076709257","32.5338171999664","28.1017115149081","24.3305754284414","22.6324890629114","23.7119492818814","21.9784912873263","22.6754432551239","18.0995867384302","24.2506356305426","26.4339390906032","","",
"Cote d'Ivoire","CIV","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","","","","","","","","0.0327011118378025","0.0765892264488129","","","","","0.0123782291705349","0.013318771476519","0.00538614145802849","","","","","","","","","","","","","","0.262134887973261","0.173679325327001","0.356933052185747","0.390468965791116","0.352834760543067","0.406011443992855","0.756287369963848","0.583283964528425","0.881738490231725","0.77041329423394","1.58314588921008","2.91972532005032","2.24853273724754","2.119466065541","1.70898311573265","2.0660190514766","2.01675238829969","1.54665383280334","2.60985386879331","2.01853010600173","1.4317477896175","2.97473424626333","2.6220728713276","3.43817666031464","2.07523576484492","4.70506925669722","4.78430871580625","4.2999032601164","3.46805380923945","5.38072543864554","4.9317895004718","3.44399714440886","5.47158850105932","5.92380857732003","2.96651916391991","","",
"Cote d'Ivoire","CIV","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","TX.VAL.MRCH.R1.ZS","","","","","","0.0752728641324802","0.266134397870925","","","","","","","0.00618911458526743","0.0639301030872912","0.00628383170103324","","","","","0.278955010274554","0.943011587074034","0.708534310266498","1.47820647844705","1.09578418276943","3.7049170830513","1.55382648619033","0.205084302652415","0.290490128876303","1.89700923418457","1.63870714249108","1.85374030493268","2.3146231264271","2.23660086815326","2.7608400527704","2.4360799403955","1.83626856835574","1.6985151996445","1.93710111565181","1.74454651627341","1.73700621575901","1.90004643794186","1.92880416139619","3.32738515036513","3.04436311346972","2.63084136665825","2.8219919304214","2.3332145550504","2.28563325974699","2.80168623312916","3.88005372781956","6.197806589975","5.94546728570894","5.74204455698949","7.570165265971","6.54765256304583","9.33714649724051","12.4992219160575","14.1892528948689","14.3785736144819","16.7216496731737","18.5569155721612","16.4545286931777","16.1749586169472","","",
"Cote d'Ivoire","CIV","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","11.6504854368932","10.2906976744186","8.64864864864865","6.00819299044151","6.01529902642559","6.62401204365826","5.38922155688623","3.69522563767168","2.55297421496043","2.08263912029324","1.32451856629503","1.30382862574026","2.03467545493624","3.89790436580143","3.59251662626639","3.34748691616471","2.27039062244196","1.69825829904526","2.48894516133639","3.76693136063044","3.76329367898343","2.67953827066318","2.38610770108165","1.49798717996696","0.970470334646958","0.952786199354742","1.25217136474256","0.478575192385061","0.542195472153314","1.28280092862151","2.23434181230105","2.34052900086601","2.07424659134591","2.47408403230419","2.12011666591242","1.9062917410473","1.29348679553997","1.80669068683431","2.05531788039921","1.74478947724061","2.24753492319899","1.67676999750869","1.64190276068665","1.85802512615973","1.70825525026689","1.36065224395121","1.76726640058968","2.52291761499534","1.89886806524426","1.67321084630807","1.59061852719005","0.807648525910133","1.81582092248357","1.44814138585701","1.39814293770481","1.17161137679906","1.61327422013452","1.35493204318009","1.20311130159465","1.37303010668107","1.05854406071766","5.64193106822082","4.57025065753895","1.42819507509203","","",
"Cote d'Ivoire","CIV","ICT goods exports (% of total goods exports)","TX.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04","0.06","0.04","0.34","0.79","0.63","0.58","0.42","0.29","0.42","0.21","0.05","0.06","0.08","0.18","0.14","0.11","0.08","0.05","0.05","0.03","0.04","0.05","0.14","0.26","",
"Cote d'Ivoire","CIV","Export unit value index (2015 = 100)","TX.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","59.6","48","43","41.8","46.4","50.1","55.9","53","50.1","43","42.6","42.6","48.4","39.7","42.2","50.5","53","47.6","49.3","48.4","41.4","43.7","56.2","57.7","61.5","70","76.2","87.2","108.6","94.9","109.9","124.1","109","106.1","111.9","100","96.1","87.3","94.2","92","91","105.1","115.1","123.6","178.5","",
"Cote d'Ivoire","CIV","Travel services (% of commercial service imports)","TM.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6169337626944","16.6433627358615","15.3365874429456","13.3691716695667","13.1371841895012","12.850234150791","14.4047644657635","13.1176096934594","12.4722519838879","13.8657590883705","13.5306045765238","13.4865915347637","12.1251416584244","12.302700038313","12.0031801459566","6.88552447698261","6.90487964975186","7.33911081232251","6.92389237378308","6.86000939949795","",
"Cote d'Ivoire","CIV","Import value index (2015 = 100)","TM.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7","55.4","63.2","75.6","66.8","75.4","64.5","93.6","122","106.5","100","82.5","92.4","105.4","100.7","101.2","134.2","171.9","179.9","162.8","",
